dataset,n_samples,n_features,n_classes,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,accuracy,macro_f1,log_loss,fit_seconds,n_iter,convergence_warning_count,status
digits,1797,64,10,32,320,1477,14,adaptive_001,adaptive,adaptive,0.001,0.9316181448882871,0.9311789263170628,0.6802858700120651,0.028587784996489063,100,0,PASS
digits,1797,64,10,32,320,1477,14,adaptive_003,adaptive,adaptive,0.003,0.933649289099526,0.9331869140857675,0.4960635392067219,0.02200597400224069,80,0,PASS
digits,1797,64,10,32,320,1477,52,constant_0003,constant,constant,0.0003,0.926201760324983,0.9254025239146493,0.9742183805171037,0.032046571002865676,110,0,PASS
digits,1797,64,10,32,320,1477,52,constant_001,constant,constant,0.001,0.9316181448882871,0.9306319749384052,0.699101032995173,0.024824380001518875,71,0,PASS
digits,1797,64,10,32,320,1477,52,constant_003,constant,constant,0.003,0.9316181448882871,0.9306607985630873,0.5174238142133123,0.015568583003187086,51,0,PASS
digits,1797,64,10,32,320,1477,52,invscaling_0003,invscaling,invscaling,0.0003,0.8111035883547731,0.7920971988012531,2.2732559514686033,0.004861376000917517,11,0,PASS
digits,1797,64,10,32,320,1477,52,invscaling_001,invscaling,invscaling,0.001,0.8246445497630331,0.8087989127592227,2.148650119535797,0.010702903993660584,37,0,PASS
digits,1797,64,10,32,320,1477,52,invscaling_003,invscaling,invscaling,0.003,0.8693297224102912,0.8626737195575643,1.8549546155686552,0.02150499200070044,75,0,PASS
digits,1797,64,10,32,320,1477,52,adaptive_0003,adaptive,adaptive,0.0003,0.926878808395396,0.9260757897597856,0.9694755709843436,0.037451740994583815,130,0,PASS
digits,1797,64,10,32,320,1477,52,adaptive_001,adaptive,adaptive,0.001,0.9316181448882871,0.9306319749384052,0.6932054720999522,0.028474339000240434,97,0,PASS
digits,1797,64,10,32,320,1477,52,adaptive_003,adaptive,adaptive,0.003,0.9316181448882871,0.9306466254047727,0.5115624413392421,0.021744179997767787,77,0,PASS
digits,1797,64,10,32,320,1477,88,constant_0003,constant,constant,0.0003,0.9207853757616791,0.9202919252624566,0.9754313450160742,0.038637626996205654,110,0,PASS
digits,1797,64,10,32,320,1477,88,constant_001,constant,constant,0.001,0.922816519972918,0.922508467374137,0.6944611257874622,0.02164131099561928,71,0,PASS
digits,1797,64,10,32,320,1477,88,constant_003,constant,constant,0.003,0.923493568043331,0.92317054402636,0.5100684425849513,0.015063518003444187,50,0,PASS
digits,1797,64,10,32,320,1477,88,invscaling_0003,invscaling,invscaling,0.0003,0.8131347325660122,0.799033536074802,2.272928501305431,0.005281471996568143,11,0,PASS
digits,1797,64,10,32,320,1477,88,invscaling_001,invscaling,invscaling,0.001,0.8259986459038592,0.8143673678606522,2.149137239744902,0.010930693002592307,36,0,PASS
digits,1797,64,10,32,320,1477,88,invscaling_003,invscaling,invscaling,0.003,0.8652674339878131,0.8598865638629982,1.858898246961938,0.021594327001366764,73,0,PASS
digits,1797,64,10,32,320,1477,88,adaptive_0003,adaptive,adaptive,0.0003,0.9214624238320921,0.9210169400466082,0.9706226767523073,0.03765851200296311,130,0,PASS
digits,1797,64,10,32,320,1477,88,adaptive_001,adaptive,adaptive,0.001,0.922816519972918,0.9225627057652833,0.6885380802580179,0.028659183997660875,96,0,PASS
digits,1797,64,10,32,320,1477,88,adaptive_003,adaptive,adaptive,0.003,0.923493568043331,0.92317054402636,0.5041529056407283,0.022039824005332775,76,0,PASS
digits,1797,64,10,32,320,1477,121,constant_0003,constant,constant,0.0003,0.9356804333107651,0.9350578707649999,0.9686721582808477,0.03177720399980899,109,0,PASS
digits,1797,64,10,32,320,1477,121,constant_001,constant,constant,0.001,0.9417738659444821,0.9414040469799778,0.6833982952111672,0.025127534005150665,71,0,PASS
digits,1797,64,10,32,320,1477,121,constant_003,constant,constant,0.003,0.947190250507786,0.9468914364374156,0.49562899413478806,0.015040244994452223,49,0,PASS
digits,1797,64,10,32,320,1477,121,invscaling_0003,invscaling,invscaling,0.0003,0.8341232227488151,0.8191965170927782,2.2732833616376427,0.005239065998466685,11,0,PASS
digits,1797,64,10,32,320,1477,121,invscaling_001,invscaling,invscaling,0.001,0.8429248476641842,0.8289903106391838,2.1490035116174235,0.0105801000026986,35,0,PASS
digits,1797,64,10,32,320,1477,121,invscaling_003,invscaling,invscaling,0.003,0.8801624915368991,0.874870368675937,1.8574503014407606,0.02131079100217903,74,0,PASS
digits,1797,64,10,32,320,1477,121,adaptive_0003,adaptive,adaptive,0.0003,0.9356804333107651,0.9350578707649999,0.9638215423540973,0.03762353799538687,129,0,PASS
digits,1797,64,10,32,320,1477,121,adaptive_001,adaptive,adaptive,0.001,0.9417738659444821,0.9414040469799778,0.67747343198215,0.028466226998716593,96,0,PASS
digits,1797,64,10,32,320,1477,121,adaptive_003,adaptive,adaptive,0.003,0.947190250507786,0.9468627424427787,0.4894308602274576,0.021982241996738594,75,0,PASS
digits,1797,64,10,32,320,1477,169,constant_0003,constant,constant,0.0003,0.9126607989167231,0.9114936641015424,0.9672227902690819,0.031797245996131096,109,0,PASS
digits,1797,64,10,32,320,1477,169,constant_001,constant,constant,0.001,0.9214624238320921,0.9205403773702561,0.6882157302539068,0.02165617100399686,72,0,PASS
digits,1797,64,10,32,320,1477,169,constant_003,constant,constant,0.003,0.9255247122545701,0.925038087123696,0.5011213303657269,0.015518172993324697,51,0,PASS
digits,1797,64,10,32,320,1477,169,invscaling_0003,invscaling,invscaling,0.0003,0.8429248476641842,0.8314548646729948,2.2722715621580316,0.006533517000207212,11,0,PASS
digits,1797,64,10,32,320,1477,169,invscaling_001,invscaling,invscaling,0.001,0.8490182802979012,0.8400147858738742,2.1439939944677757,0.011024505001842044,36,0,PASS
digits,1797,64,10,32,320,1477,169,invscaling_003,invscaling,invscaling,0.003,0.8727149627623562,0.8681815780685769,1.8482660486694287,0.02238041999953566,74,0,PASS
digits,1797,64,10,32,320,1477,169,adaptive_0003,adaptive,adaptive,0.0003,0.9126607989167231,0.9114936641015424,0.9624328478915927,0.03794028400443494,129,0,PASS
digits,1797,64,10,32,320,1477,169,adaptive_001,adaptive,adaptive,0.001,0.9214624238320921,0.9205403773702561,0.6823782312091288,0.028533222000987735,97,0,PASS
digits,1797,64,10,32,320,1477,169,adaptive_003,adaptive,adaptive,0.003,0.9248476641841571,0.924383229696826,0.49513024457757315,0.021972848997393157,77,0,PASS
digits,1797,64,10,32,320,1477,203,constant_0003,constant,constant,0.0003,0.926201760324983,0.9256931966929773,0.9646363219062338,0.0321989259973634,109,0,PASS
digits,1797,64,10,32,320,1477,203,constant_001,constant,constant,0.001,0.9322951929587001,0.9319447897234964,0.6917496336815377,0.021752485998149496,71,0,PASS
digits,1797,64,10,32,320,1477,203,constant_003,constant,constant,0.003,0.932972241029113,0.9327108426784101,0.5134145929325448,0.01490390500111971,49,0,PASS
digits,1797,64,10,32,320,1477,203,invscaling_0003,invscaling,invscaling,0.0003,0.8043331076506431,0.7896541723341113,2.2725163858009725,0.00493718000507215,12,0,PASS
digits,1797,64,10,32,320,1477,203,invscaling_001,invscaling,invscaling,0.001,0.8246445497630331,0.813466334319426,2.14729394813759,0.010866652999538928,38,0,PASS
digits,1797,64,10,32,320,1477,203,invscaling_003,invscaling,invscaling,0.003,0.8672985781990521,0.8619551244146495,1.8518223086873782,0.02155039200442843,73,0,PASS
digits,1797,64,10,32,320,1477,203,adaptive_0003,adaptive,adaptive,0.0003,0.9275558564658091,0.9270374408150943,0.9599171732655913,0.04160710699943593,129,0,PASS
digits,1797,64,10,32,320,1477,203,adaptive_001,adaptive,adaptive,0.001,0.9322951929587001,0.9319386035768138,0.6860292750719437,0.028499272993940394,96,0,PASS
digits,1797,64,10,32,320,1477,203,adaptive_003,adaptive,adaptive,0.003,0.932972241029113,0.9327108426784101,0.5076552096787811,0.021907437992922496,75,0,PASS
digits,1797,64,10,32,320,1477,247,constant_0003,constant,constant,0.0003,0.9309410968178741,0.9303467408116152,0.9688765522439761,0.03228068099997472,109,0,PASS
digits,1797,64,10,32,320,1477,247,constant_001,constant,constant,0.001,0.9343263371699391,0.933788170676153,0.6886198690261311,0.024369172999286093,71,0,PASS
digits,1797,64,10,32,320,1477,247,constant_003,constant,constant,0.003,0.942450914014895,0.9419420635886393,0.5017830177863141,0.014775497998925857,51,0,PASS
digits,1797,64,10,32,320,1477,247,invscaling_0003,invscaling,invscaling,0.0003,0.8449559918754231,0.8357624545476613,2.273633251284514,0.004794249005499296,11,0,PASS
digits,1797,64,10,32,320,1477,247,invscaling_001,invscaling,invscaling,0.001,0.8625592417061612,0.8549231768914474,2.150778737935651,0.010517663999053184,35,0,PASS
digits,1797,64,10,32,320,1477,247,invscaling_003,invscaling,invscaling,0.003,0.8957345971563981,0.8931373208205517,1.8556728740594937,0.021737953000410926,74,0,PASS
digits,1797,64,10,32,320,1477,247,adaptive_0003,adaptive,adaptive,0.0003,0.9309410968178741,0.9303467408116152,0.9640692813067665,0.037635193002643064,129,0,PASS
digits,1797,64,10,32,320,1477,247,adaptive_001,adaptive,adaptive,0.001,0.9350033852403521,0.9344865805380843,0.6826279842063205,0.028574255004059523,97,0,PASS
digits,1797,64,10,32,320,1477,247,adaptive_003,adaptive,adaptive,0.003,0.942450914014895,0.9419420635886393,0.4957941529014844,0.022708069998770952,77,0,PASS
digits,1797,64,10,32,320,1477,314,constant_0003,constant,constant,0.0003,0.933649289099526,0.9331861261564584,0.9692002385989895,0.03169566900032805,109,0,PASS
digits,1797,64,10,32,320,1477,314,constant_001,constant,constant,0.001,0.9417738659444821,0.9414421196744349,0.6897681941882272,0.021189852996030822,71,0,PASS
digits,1797,64,10,32,320,1477,314,constant_003,constant,constant,0.003,0.943805010155721,0.9435917213434596,0.5065621401678733,0.015229102005832829,49,0,PASS
digits,1797,64,10,32,320,1477,314,invscaling_0003,invscaling,invscaling,0.0003,0.8165199729180772,0.8035495070670953,2.2725159228482013,0.00479385899961926,11,0,PASS
digits,1797,64,10,32,320,1477,314,invscaling_001,invscaling,invscaling,0.001,0.8327691266079892,0.8212381821500891,2.1461391726404258,0.01060896099806996,37,0,PASS
digits,1797,64,10,32,320,1477,314,invscaling_003,invscaling,invscaling,0.003,0.8679756262694651,0.8625105790927359,1.8510547006174558,0.02153453499340685,73,0,PASS
digits,1797,64,10,32,320,1477,314,adaptive_0003,adaptive,adaptive,0.0003,0.933649289099526,0.9331861261564584,0.9644118218862391,0.037613034997775685,129,0,PASS
digits,1797,64,10,32,320,1477,314,adaptive_001,adaptive,adaptive,0.001,0.9417738659444821,0.9414421196744349,0.6838501347896118,0.028302714999881573,96,0,PASS
digits,1797,64,10,32,320,1477,314,adaptive_003,adaptive,adaptive,0.003,0.943805010155721,0.9435917213434596,0.5006031088397542,0.02195563499844866,75,0,PASS
digits,1797,64,10,32,320,1477,415,constant_0003,constant,constant,0.0003,0.9146919431279621,0.9135655699186372,0.9744675833238055,0.034104388003470376,110,0,PASS
digits,1797,64,10,32,320,1477,415,constant_001,constant,constant,0.001,0.9248476641841571,0.924160551501618,0.6987688280787059,0.02115103799587814,73,0,PASS
digits,1797,64,10,32,320,1477,415,constant_003,constant,constant,0.003,0.9282329045362221,0.9275232411002117,0.514685086828866,0.014762136997887865,51,0,PASS
digits,1797,64,10,32,320,1477,415,invscaling_0003,invscaling,invscaling,0.0003,0.8408937034529451,0.831082061009129,2.272395115219364,0.004976274001819547,12,0,PASS
digits,1797,64,10,32,320,1477,415,invscaling_001,invscaling,invscaling,0.001,0.8490182802979012,0.8408958418708192,2.145061953294571,0.011262382999120746,38,0,PASS
digits,1797,64,10,32,320,1477,415,invscaling_003,invscaling,invscaling,0.003,0.8788083953960731,0.8748125313172229,1.8506016311783084,0.026603220001561567,74,0,PASS
digits,1797,64,10,32,320,1477,415,adaptive_0003,adaptive,adaptive,0.0003,0.9153689911983751,0.9142317393626772,0.9697041855204862,0.03819281100004446,130,0,PASS
digits,1797,64,10,32,320,1477,415,adaptive_001,adaptive,adaptive,0.001,0.9248476641841571,0.924160551501618,0.6929592614531722,0.028473402999225073,98,0,PASS
digits,1797,64,10,32,320,1477,415,adaptive_003,adaptive,adaptive,0.003,0.9275558564658091,0.9268720445977386,0.5086368053954503,0.021911925003223587,77,0,PASS
digits,1797,64,10,32,320,1477,509,constant_0003,constant,constant,0.0003,0.920108327691266,0.9187188055999365,0.9702491450719871,0.03175480700156186,108,0,PASS
digits,1797,64,10,32,320,1477,509,constant_001,constant,constant,0.001,0.9255247122545701,0.9244578417989324,0.6941345289486955,0.02163053899857914,70,0,PASS
digits,1797,64,10,32,320,1477,509,constant_003,constant,constant,0.003,0.9309410968178741,0.9301824575252912,0.511293148827717,0.014892316001350991,51,0,PASS
digits,1797,64,10,32,320,1477,509,invscaling_0003,invscaling,invscaling,0.0003,0.8361543669600542,0.8202345240740094,2.272384820464134,0.005015196999011096,11,0,PASS
digits,1797,64,10,32,320,1477,509,invscaling_001,invscaling,invscaling,0.001,0.8436018957345972,0.8300938778954695,2.1463069072524203,0.01091848000214668,36,0,PASS
digits,1797,64,10,32,320,1477,509,invscaling_003,invscaling,invscaling,0.003,0.8754231550440081,0.8693829936157366,1.851813547347901,0.021531774997129105,73,0,PASS
digits,1797,64,10,32,320,1477,509,adaptive_0003,adaptive,adaptive,0.0003,0.920108327691266,0.9187188055999365,0.9654989327309217,0.037725939000665676,128,0,PASS
digits,1797,64,10,32,320,1477,509,adaptive_001,adaptive,adaptive,0.001,0.9255247122545701,0.9244430259002053,0.6882324577984655,0.028266927001823206,96,0,PASS
digits,1797,64,10,32,320,1477,509,adaptive_003,adaptive,adaptive,0.003,0.9316181448882871,0.9309343681778588,0.5054807571902173,0.022153700003400445,77,0,PASS
