dataset,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,power_t,n_iter,t_,final_learning_rate,final_learning_rate_note,test_log_loss,test_macro_f1,convergence_warning_count,max_iter,tol,alpha,class_weight
breast_cancer,4,8,561,14,invscaling_001,invscaling,invscaling,0.001,0.5,53,425.0,4.850712500726659e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5690523986753047,0.9058987978753146,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,52,invscaling_001,invscaling,invscaling,0.001,0.5,38,305.0,5.7259833431386826e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5993420122713135,0.9552719974209383,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,88,invscaling_001,invscaling,invscaling,0.001,0.5,27,217.0,6.788442333021308e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6388922398119197,0.9583738060547191,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,121,invscaling_001,invscaling,invscaling,0.001,0.5,44,353.0,5.322462954123495e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6062977239856513,0.9326939363143631,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,169,invscaling_001,invscaling,invscaling,0.001,0.5,43,345.0,5.383819020581655e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6146599225715672,0.8689217335576384,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,203,invscaling_001,invscaling,invscaling,0.001,0.5,52,417.0,4.8970210687439175e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6043127833228724,0.9083922522366021,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,247,invscaling_001,invscaling,invscaling,0.001,0.5,49,393.0,5.044332723053183e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6046291939458078,0.9095039655867725,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,314,invscaling_001,invscaling,invscaling,0.001,0.5,58,465.0,4.637388957601683e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6234771870066044,0.9529493989376573,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,415,invscaling_001,invscaling,invscaling,0.001,0.5,61,489.0,4.522156316461346e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5782124299871194,0.892156862745098,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,509,invscaling_001,invscaling,invscaling,0.001,0.5,56,449.0,4.719291781830087e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6069910840845705,0.8393930718580017,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,14,invscaling_003,invscaling,invscaling,0.003,0.5,99,793.0,0.00010653312363426525,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.3730954647343291,0.9058987978753146,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,52,invscaling_003,invscaling,invscaling,0.003,0.5,87,697.0,0.00011363310286178554,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4076358103570558,0.9574519429658843,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,88,invscaling_003,invscaling,invscaling,0.003,0.5,79,633.0,0.00011923929502757464,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.47969346945769054,0.9546715505400092,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,121,invscaling_003,invscaling,invscaling,0.003,0.5,91,729.0,0.00011111111111111112,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4325175497729393,0.9368100923631448,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,169,invscaling_003,invscaling,invscaling,0.003,0.5,72,577.0,0.000124891634136544,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.49071528281305343,0.8708998555882029,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,203,invscaling_003,invscaling,invscaling,0.003,0.5,99,793.0,0.00010653312363426525,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.444372893184462,0.9065493211915934,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,247,invscaling_003,invscaling,invscaling,0.003,0.5,90,721.0,0.0001117258384085788,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.45278523444916763,0.9131204718683509,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,314,invscaling_003,invscaling,invscaling,0.003,0.5,101,809.0,0.0001054743830901945,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4956342922414977,0.9549628791924523,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,415,invscaling_003,invscaling,invscaling,0.003,0.5,97,777.0,0.00010762440050012629,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.414972825904554,0.893970893970894,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,509,invscaling_003,invscaling,invscaling,0.003,0.5,90,721.0,0.0001117258384085788,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4920594409186648,0.843002216310631,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,14,adaptive_0003,adaptive,adaptive,0.0003,0.5,184,1473.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2654919785268775,0.9038244215785404,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,52,adaptive_0003,adaptive,adaptive,0.0003,0.5,188,1505.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.26642026195063895,0.9633717633717633,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,88,adaptive_0003,adaptive,adaptive,0.0003,0.5,198,1585.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.31893542185315377,0.9584489213283418,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,121,adaptive_0003,adaptive,adaptive,0.0003,0.5,188,1505.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.295357270263067,0.9470052935228692,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,169,adaptive_0003,adaptive,adaptive,0.0003,0.5,139,1113.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.42280362858683607,0.8691348973607038,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,203,adaptive_0003,adaptive,adaptive,0.0003,0.5,188,1505.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.33182590011429713,0.9044940502041171,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,247,adaptive_0003,adaptive,adaptive,0.0003,0.5,181,1449.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.33885732212278213,0.9167476121094382,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,314,adaptive_0003,adaptive,adaptive,0.0003,0.5,184,1473.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.3928027516336304,0.9629670806913924,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,415,adaptive_0003,adaptive,adaptive,0.0003,0.5,175,1401.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.31330833839092587,0.8957880397391089,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,509,adaptive_0003,adaptive,adaptive,0.0003,0.5,175,1401.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.4241434570912404,0.8412604501607717,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,14,adaptive_001,adaptive,adaptive,0.001,0.5,134,1073.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2226051573909887,0.8978142076502733,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,52,adaptive_001,adaptive,adaptive,0.001,0.5,148,1185.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1797230277607983,0.9616436482975523,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,88,adaptive_001,adaptive,adaptive,0.001,0.5,161,1289.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.21693463096343862,0.9529079547782058,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,121,adaptive_001,adaptive,adaptive,0.001,0.5,144,1153.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2080057900132746,0.9451076320939336,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,169,adaptive_001,adaptive,adaptive,0.001,0.5,116,929.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.3908400042704685,0.8664285714285714,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,203,adaptive_001,adaptive,adaptive,0.001,0.5,136,1089.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.26477713709867307,0.9085992990775694,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,247,adaptive_001,adaptive,adaptive,0.001,0.5,140,1121.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2619008759437957,0.9168978426566834,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,314,adaptive_001,adaptive,adaptive,0.001,0.5,131,1049.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.31364250909520136,0.9611495844875346,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,415,adaptive_001,adaptive,adaptive,0.001,0.5,128,1025.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.25051905932278234,0.8976083475386125,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,509,adaptive_001,adaptive,adaptive,0.001,0.5,137,1097.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.386369410020067,0.8325561243320442,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,14,adaptive_003,adaptive,adaptive,0.003,0.5,96,769.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2175360968356654,0.8978142076502733,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,52,adaptive_003,adaptive,adaptive,0.003,0.5,109,873.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.14259642975937747,0.959766680213239,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,88,adaptive_003,adaptive,adaptive,0.003,0.5,118,945.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.17208921598678487,0.9473930982745686,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,121,adaptive_003,adaptive,adaptive,0.003,0.5,104,833.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1667493343982343,0.9471303364433135,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,169,adaptive_003,adaptive,adaptive,0.003,0.5,130,1041.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.5141811463792911,0.8267758763590268,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,203,adaptive_003,adaptive,adaptive,0.003,0.5,95,761.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.23456372740051182,0.9124886906061835,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,247,adaptive_003,adaptive,adaptive,0.003,0.5,103,825.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.22526674411291778,0.9224942294408034,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,314,adaptive_003,adaptive,adaptive,0.003,0.5,92,737.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.26403372277747317,0.9592523545505169,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,415,adaptive_003,adaptive,adaptive,0.003,0.5,92,737.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2227640917810818,0.9032998703770099,0,1000,0.001,0.0001,balanced
breast_cancer,4,8,561,509,adaptive_003,adaptive,adaptive,0.003,0.5,101,809.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.379360378787578,0.8308159232072275,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,14,constant_0003,constant,constant,0.0003,0.5,107,1713.0,0.0003,constant eta0,0.3449911845702441,0.894338429684596,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,52,constant_0003,constant,constant,0.0003,0.5,144,2305.0,0.0003,constant eta0,0.29780954711057844,0.9585559350342066,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,88,constant_0003,constant,constant,0.0003,0.5,136,2177.0,0.0003,constant eta0,0.29485158512828413,0.957192118226601,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,121,constant_0003,constant,constant,0.0003,0.5,126,2017.0,0.0003,constant eta0,0.27953481157966314,0.8890989829537315,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,169,constant_0003,constant,constant,0.0003,0.5,130,2081.0,0.0003,constant eta0,0.29186613719043547,0.9257402924513579,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,203,constant_0003,constant,constant,0.0003,0.5,119,1905.0,0.0003,constant eta0,0.27755534038175184,0.9566317800718644,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,247,constant_0003,constant,constant,0.0003,0.5,130,2081.0,0.0003,constant eta0,0.27357927277003463,0.9184434518793191,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,314,constant_0003,constant,constant,0.0003,0.5,122,1953.0,0.0003,constant eta0,0.3085880071085833,0.9124496257915947,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,415,constant_0003,constant,constant,0.0003,0.5,130,2081.0,0.0003,constant eta0,0.28313227351706394,0.9338423645320197,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,509,constant_0003,constant,constant,0.0003,0.5,135,2161.0,0.0003,constant eta0,0.279324256577743,0.9313214108296075,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,14,constant_001,constant,constant,0.001,0.5,71,1137.0,0.001,constant eta0,0.3057229196686072,0.8961625125180817,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,52,constant_001,constant,constant,0.001,0.5,101,1617.0,0.001,constant eta0,0.22073024319785545,0.9525810324129652,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,88,constant_001,constant,constant,0.001,0.5,99,1585.0,0.001,constant eta0,0.20710453843645865,0.9629132854939306,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,121,constant_001,constant,constant,0.001,0.5,79,1265.0,0.001,constant eta0,0.24567922160657701,0.8909516587609756,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,169,constant_001,constant,constant,0.001,0.5,91,1457.0,0.001,constant eta0,0.21920888240916642,0.929575414888314,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,203,constant_001,constant,constant,0.001,0.5,87,1393.0,0.001,constant eta0,0.20651345257086193,0.964516910967889,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,247,constant_001,constant,constant,0.001,0.5,88,1409.0,0.001,constant eta0,0.2216450988756273,0.9223270970279229,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,314,constant_001,constant,constant,0.001,0.5,90,1441.0,0.001,constant eta0,0.22940804002293555,0.9183205144370192,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,415,constant_001,constant,constant,0.001,0.5,88,1409.0,0.001,constant eta0,0.21498424665719448,0.93598481792383,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,509,constant_001,constant,constant,0.001,0.5,95,1521.0,0.001,constant eta0,0.19820193147478132,0.9334281805745555,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,14,constant_003,constant,constant,0.003,0.5,64,1025.0,0.003,constant eta0,0.2996421820079505,0.8706343745699738,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,52,constant_003,constant,constant,0.003,0.5,70,1121.0,0.003,constant eta0,0.17950501900935678,0.9467147736154085,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,88,constant_003,constant,constant,0.003,0.5,72,1153.0,0.003,constant eta0,0.15691062858644236,0.966886810728941,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,121,constant_003,constant,constant,0.003,0.5,52,833.0,0.003,constant eta0,0.23710546323932724,0.8909516587609756,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,169,constant_003,constant,constant,0.003,0.5,67,1073.0,0.003,constant eta0,0.17813095332986248,0.9377824071889755,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,203,constant_003,constant,constant,0.003,0.5,82,1313.0,0.003,constant eta0,0.18241990676760378,0.948510242085661,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,247,constant_003,constant,constant,0.003,0.5,63,1009.0,0.003,constant eta0,0.2025516864963775,0.922637866875577,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,314,constant_003,constant,constant,0.003,0.5,65,1041.0,0.003,constant eta0,0.1881634514746828,0.9340974832887339,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,415,constant_003,constant,constant,0.003,0.5,61,977.0,0.003,constant eta0,0.17559189491425195,0.9339780324737345,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,509,constant_003,constant,constant,0.003,0.5,67,1073.0,0.003,constant eta0,0.15894275517674167,0.933768368943103,0,1000,0.001,0.0001,balanced
breast_cancer,8,16,553,14,invscaling_0003,invscaling,invscaling,0.0003,0.5,18,289.0,1.764705882352941e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6685151863235657,0.8904961907640359,0,1000,0.001,0.0001,balanced
